-3.541922392069346039e-03,-1.147188179075185610e-02,6.798082273972052073e-03
-4.461948980569252834e-03,-1.148791853375515960e-02,7.233278662026173568e-03
-6.174639609891976327e-03,-1.146696347105988743e-02,8.117242227672107069e-03
-3.768537071976238093e-03,-1.114918610853595643e-02,6.956374519921777917e-03
-2.398786529991279136e-03,-1.131498353999150185e-02,6.181114299894237621e-03
-3.551185406225066711e-03,-1.180982346911243520e-02,6.732033521002987395e-03
-5.957057718403770477e-03,-1.161939411737110753e-02,8.062340292489771423e-03
-5.048463084341658219e-03,-1.124524956194699471e-02,7.279773642171817258e-03
-3.172625672324426264e-03,-1.098333546871986532e-02,6.772397876943703730e-03
-3.093667975561447195e-03,-1.162482870996244845e-02,6.540638217171809710e-03
-1.788024661435289606e-03,-1.185388321217649074e-02,4.646709168352291044e-03
-1.803099447594939475e-03,-1.158300474948982355e-02,4.660195975946429363e-03
-3.255360972350067762e-03,-1.115579488062740793e-02,6.715925307879379302e-03
-1.272724270503837679e-03,-1.620642012208798818e-02,4.453013420822147551e-03
-1.829874081917113064e-03,-1.202213342456388140e-02,4.737175469556737829e-03
-5.325016031717627780e-03,-1.157650769627714508e-02,7.690184236131603068e-03
-4.523028559618804539e-03,-1.095930854649431255e-02,7.309490653790757728e-03
-1.243262253228058067e-03,-1.611740221884477159e-02,4.449024371281594219e-03
-1.775495335212888028e-03,-1.183009372794138758e-02,4.767320282498241184e-03
-5.677867109231979001e-03,-1.152654418488820859e-02,7.916232402547422956e-03
-4.455683057779970258e-03,-1.112019384606681947e-02,7.272765217077860507e-03
-1.233568002118116220e-03,-1.612899885086035295e-02,4.454746189189400137e-03
-1.613256323556119809e-03,-1.160391325288460083e-02,4.787285700386204393e-03
-4.920296062876219206e-03,-1.161827901150683066e-02,7.494391616107778931e-03
-1.813067539950313865e-03,-1.264722714351772075e-02,4.562365526371894506e-03
-1.552058901992750930e-03,-1.201878440190148022e-02,4.624954485776449145e-03
-2.679583638137380749e-03,-1.143418090987589550e-02,6.353081671411848000e-03
-4.513564193826296450e-03,-1.191528646698780669e-02,6.943446145244750942e-03
-5.022988652723308495e-03,-1.165799024959403643e-02,7.514184515515521037e-03
-4.010512348349952981e-03,-1.103908510906167519e-02,7.041384682469289773e-03
-2.917569220672934852e-03,-1.120181443858101963e-02,6.548545218080519155e-03
-3.577954553535936215e-03,-1.162523637500075674e-02,6.743031974354773105e-03
-1.779916677433607784e-03,-1.166014483765021037e-02,4.626125425431355971e-03
-1.795198640831597225e-03,-1.130479539404357150e-02,4.691048555309718093e-03
-3.585156500490218213e-03,-1.116049722365225136e-02,6.948448578905213127e-03
-1.220458031783042780e-03,-1.623872370413025415e-02,4.491896542549459782e-03
-1.737885770545916130e-03,-1.190303599077317635e-02,4.808933918902972421e-03
-4.939792871560640640e-03,-1.156058995011882175e-02,7.488005432037243489e-03
-3.734669784320057175e-03,-1.105683737014118671e-02,6.930458126289834944e-03
-2.986311353418315186e-03,-1.110890046177611876e-02,6.632607897239438562e-03
-4.316653981499130391e-03,-1.167291009787255196e-02,7.249449649231408908e-03
-5.429065118868771009e-03,-1.176354921805762045e-02,7.772562426395051433e-03
-4.529437071487099967e-03,-1.125398542891232860e-02,7.303402519437171732e-03
-1.180954967827045838e-03,-1.611031675297926527e-02,4.509272501266125763e-03
-1.711132602031278536e-03,-1.146101921610713677e-02,4.565902847460046737e-03
-1.662855246593336438e-03,-1.284871307675158718e-02,4.696661759034546565e-03
-5.128475023534903587e-03,-1.137761166300257920e-02,7.606806993265012584e-03
-2.912578510664427280e-03,-1.104588815772401984e-02,6.558992118040657578e-03
-2.972245974267352653e-03,-1.151886303681281393e-02,6.542252136787062716e-03
-5.009827227156326418e-03,-1.165796993007311641e-02,7.486192459883393539e-03
-6.794489495201671246e-03,-1.146342643943877582e-02,8.494879466229343645e-03
-4.040482833265748690e-03,-1.104073468468817591e-02,7.121314852591424660e-03
-2.905148659142915354e-03,-1.106996502999592000e-02,6.542221016750146383e-03
-3.622192149888403979e-03,-1.167788783111945589e-02,6.803827941862023408e-03
-5.563497940997209554e-03,-1.175600990083592451e-02,7.820053919027914954e-03
-4.554486002109236348e-03,-1.114450986339599742e-02,7.335161206327005592e-03
-1.119847312767363427e-03,-1.612479548278399413e-02,4.515803780544284246e-03
-1.642025757072427617e-03,-1.167499369795039002e-02,4.706407636096645968e-03
-4.921108602894702470e-03,-1.167098207234773879e-02,7.494277323743131838e-03
-4.427689522426557153e-03,-1.150416284659081141e-02,7.256258481978051893e-03
-3.365966386289537000e-03,-1.111980952375055814e-02,6.934098158040378178e-03
-2.988671662746911640e-03,-1.140694981618533242e-02,6.563653957430681633e-03
-1.707428026497748207e-03,-1.264260308162702857e-02,4.673589334808928540e-03
-1.904574973877289600e-03,-1.185445828837635752e-02,4.578393200263407466e-03
-4.001669843771257090e-03,-1.146485804180752237e-02,7.066498271189623759e-03
-2.853309447577954353e-03,-1.113362491638608502e-02,6.574206422763089266e-03
-1.664248095411139609e-03,-1.148910549479868586e-02,4.742728564175498727e-03
-1.749771111028154561e-03,-1.188220557453720932e-02,4.673860868753547566e-03
-4.520965195964282181e-03,-1.162934923609441548e-02,7.251677256083572526e-03
-3.263297862347894120e-03,-1.104995580214472584e-02,6.741720174420619965e-03
-3.435340765955734437e-03,-1.139887777384174759e-02,6.768796579394837330e-03
-5.895048116999227969e-03,-1.155835796165446266e-02,7.971459558814012608e-03
-1.762052176810624581e-03,-1.164835679497879667e-02,4.636312232030125220e-03
-1.707788937867562706e-03,-1.113915505900278137e-02,4.617290692576189563e-03
-2.972265028504564137e-03,-1.153779919262925766e-02,6.518773298267163847e-03
-4.413643269051926651e-03,-1.148513919615723813e-02,7.236973748916232692e-03
-5.854122423603661494e-03,-1.163072342665885141e-02,7.983447436218808757e-03
-4.417629639286124212e-03,-1.115252373170958627e-02,7.262684102030994050e-03
-2.421160958121020348e-03,-1.125509838059217047e-02,6.232876436930381674e-03
-3.795745961722793958e-03,-1.154670376143393171e-02,6.951803784879841130e-03
-6.011745462150477372e-03,-1.183496993343051244e-02,7.752850625182551927e-03
-5.553214808928619295e-03,-1.131474748920677231e-02,7.802480335341602236e-03
-3.135520651819925873e-03,-1.097251863454004259e-02,6.753625972468649957e-03
-1.288421926704997559e-03,-1.627325989261063297e-02,4.489155551249409716e-03
-1.846511950154252051e-03,-1.196335223654968437e-02,4.769057627683624852e-03
-5.404490462430658511e-03,-1.151951395962149717e-02,7.693571462108849193e-03
-4.800424049972474259e-03,-1.088838099684437226e-02,7.512904737495576697e-03
-3.303305765270397269e-03,-1.105224325286045285e-02,6.761966008888520459e-03
-1.713744325349041663e-03,-1.219741433769407774e-02,4.769249935355800336e-03
-1.866633109620587051e-03,-1.173951247783728939e-02,4.671406863459420626e-03
-1.689718812664375239e-03,-1.119906667791462432e-02,4.719619944954169151e-03
-1.074093391248811483e-03,-1.608987101414180096e-02,4.453944317994978051e-03
-1.679749938570107180e-03,-1.194249699264048580e-02,4.704073135197413616e-03
-6.353157306543589893e-03,-1.153203595085271031e-02,8.284893423017917341e-03
-5.453262762109464465e-03,-1.123021839092814070e-02,7.834046749821729771e-03
-2.838268413569742382e-03,-1.109375653904542090e-02,6.538120263689039917e-03
-2.788225585409390746e-03,-1.138277640849953178e-02,6.448140794218014046e-03
-5.001308425780149301e-03,-1.183083157157838357e-02,7.441140715714254956e-03
-6.163066822063212671e-03,-1.152658116213989975e-02,8.158536887167418608e-03
-3.660265392788874129e-03,-1.106362389910894341e-02,6.917245280162034882e-03
-2.875550567683007094e-03,-1.130854524319884445e-02,6.445886915775514078e-03
-1.762667146301053183e-03,-1.156941158510728720e-02,4.669120695765988788e-03
-1.936929314043516447e-03,-1.166014220900865074e-02,4.718108363063580439e-03
-4.465599210893426638e-03,-1.126160189585133885e-02,7.276842185848574757e-03
-2.835748233644983483e-03,-1.129198337217767953e-02,6.427574147165714645e-03
-3.075880515222769850e-03,-1.145752786583306530e-02,6.280880001751668225e-03
-4.924934361914344583e-03,-1.161159308772645275e-02,7.459481211789375545e-03
-3.712978122182481605e-03,-1.160787467314267941e-02,6.781732902493669592e-03
-4.399333609936584809e-03,-1.112188973420970110e-02,7.301524469854267681e-03
-2.982771320268271052e-03,-1.133675844692220123e-02,6.522783790364103038e-03
-4.476278883256056169e-03,-1.174272043212845444e-02,7.220611035402884660e-03
-5.368513058809963948e-03,-1.166035368699270929e-02,7.683561187650441403e-03
-4.326081925805717529e-03,-1.105051476251764191e-02,7.219059119043687127e-03
-2.797102559237437270e-03,-1.106375776159233479e-02,6.633977533841646339e-03
-4.584167080742542096e-03,-1.167531414642946665e-02,7.289131193128363904e-03
-4.979745635453197705e-03,-1.179612748936973918e-02,7.219548973269066146e-03
-5.600721207432965247e-03,-1.120773767777580136e-02,7.734236535612183314e-03
-3.209415885228090667e-03,-1.101600897208775305e-02,6.725288064298471334e-03
-3.589447956593434189e-03,-1.141407728573298058e-02,6.908151874853261411e-03
-1.836082768109618393e-03,-1.168298707437649860e-02,4.718401764870050648e-03
-1.891423879405438159e-03,-1.162871227135305573e-02,4.608610303776784940e-03
-3.663298900330601467e-03,-1.129268019898959675e-02,6.664285755807338417e-03
-2.974576819661241701e-03,-1.118703742197220408e-02,6.589643312916916400e-03
-4.457893215046655928e-03,-1.178025871268385989e-02,7.179760325405774683e-03
-1.800355413170176685e-03,-1.178082426840324458e-02,4.658620215715804196e-03
-1.762133944551929439e-03,-1.127682733193594543e-02,4.657495924904587158e-03
-2.554255058595043815e-03,-1.121058512903972890e-02,6.372445805170305448e-03
-3.207239061104952878e-03,-1.164240116080327014e-02,6.581293405084245873e-03
-5.484152565770168512e-03,-1.182360731606188486e-02,7.787740411093651768e-03
-5.103793996684948681e-03,-1.154986217760869960e-02,7.500284755083617451e-03
-2.923828779095797269e-03,-1.103985273425608059e-02,6.567266356152525429e-03
-2.562560902530321497e-03,-1.132393188264758759e-02,6.298817983252039641e-03
-4.468378590432934595e-03,-1.184760272409662862e-02,7.183906784098095799e-03
-5.649038300417482013e-03,-1.159280848681260544e-02,7.858946707707266388e-03
-3.787518611028354784e-03,-1.097746811078063531e-02,6.923266407634109595e-03
-2.921127775011172784e-03,-1.110223383214027984e-02,6.577977615009699894e-03
-4.006861909602812792e-03,-1.146128101377241228e-02,6.961093812219656778e-03
-6.756034610850285456e-03,-1.164830923607319997e-02,8.493717741645577871e-03
-4.830858933272254990e-03,-1.102203970492585637e-02,7.528986381712526703e-03
-2.892615399633125060e-03,-1.091631758148620471e-02,6.538541776865573751e-03
-3.122910422134559522e-03,-1.145727924115584953e-02,6.619325094493051093e-03
-5.464031737022956824e-03,-1.157023539855943535e-02,7.766277295197550681e-03
-5.045159916695712843e-03,-1.145726680095119840e-02,7.593008729820626725e-03
-3.144300594115603982e-03,-1.104854599928973072e-02,6.630201375455714759e-03
-3.303939863363987168e-03,-1.122455204981312807e-02,6.762015485582321440e-03
-1.853258340213572147e-03,-1.156140663664160552e-02,4.680419293636642677e-03
-1.859536886201474358e-03,-1.172835169527228390e-02,4.628873616259930601e-03
-3.877075922809521732e-03,-1.111776357113916473e-02,7.074487618741884948e-03
-2.869270197134702813e-03,-1.092849634415938090e-02,6.635974750725960776e-03
-4.049992071609161831e-03,-1.151281174353930084e-02,7.027892362270397701e-03
-5.868583755035184681e-03,-1.169153607564304802e-02,8.012759118803804842e-03
-4.580109234693191707e-03,-1.125495982979765608e-02,7.262270664540366669e-03
-2.538566532541727643e-03,-1.099668615312534604e-02,6.411106801486105532e-03
-3.030524219224220526e-03,-1.140822388090839343e-02,6.555836444194629645e-03
-5.484632919367187984e-03,-1.186266704586750285e-02,7.700985869592131411e-03
-5.709656006880471472e-03,-1.140916708361747363e-02,7.901641195555751326e-03
-3.210127909108002539e-03,-1.102068583659423541e-02,6.679654592161530027e-03
-2.984703294216468471e-03,-1.137980029595972963e-02,6.539040290336879842e-03
-4.533546936704923973e-03,-1.179895152516878716e-02,7.202876167058479447e-03
-6.889341863149791440e-03,-1.152927440335308612e-02,8.528450062372461282e-03
-4.442232620765071242e-03,-1.082826256047699810e-02,7.282671490945914240e-03
-2.597907297648715131e-03,-1.122588821315334377e-02,6.350932639718459734e-03
-3.603735370783315781e-03,-1.180195415475528316e-02,6.778136753728686813e-03
-1.961458231674676964e-03,-1.179441023366992712e-02,4.681067084873116041e-03
-1.713971523260973077e-03,-1.110208607047978580e-02,4.768506790480481899e-03
-3.220607745540847704e-03,-1.109424286602699213e-02,6.684383820695975059e-03
-2.789966227862508003e-03,-1.147042899298764997e-02,6.442182635841952297e-03
-4.927098700900075373e-03,-1.195321667573632195e-02,7.439149543071598911e-03
-4.923673320544884845e-03,-1.141622502153807547e-02,7.456642566550846472e-03
-3.639190756364727840e-03,-1.082769274898587146e-02,6.968508355033777545e-03
-1.162244420588571126e-03,-1.609078324858708581e-02,4.404443385782476350e-03
-1.810313392122662925e-03,-1.202885105355698536e-02,4.783224715133141923e-03
-5.468947320428414749e-03,-1.154066510427440191e-02,7.746241592746240176e-03
-4.149594818301520667e-03,-1.111476830783543653e-02,6.925650236814229893e-03
-3.091781941432401697e-03,-1.097801132366595274e-02,6.661269986378828487e-03
-3.756860444891111251e-03,-1.142008125712353286e-02,6.989985345677767435e-03
-5.502803249727366945e-03,-1.177004474609694672e-02,7.756952371129824039e-03
-5.551651622038373396e-03,-1.139027458532895082e-02,7.839824577672639336e-03
-3.270259676306366565e-03,-1.097032180201912115e-02,6.789748544941748808e-03
-3.110571323199518706e-03,-1.113849401631741842e-02,6.649552850797724353e-03
-1.858200682162530629e-03,-1.160528892211806599e-02,4.730276129834449020e-03
-2.013510925316314062e-03,-1.164762092629349072e-02,4.756221318811983470e-03
-3.253520593142981109e-03,-1.116523577444283703e-02,6.661122877378985660e-03
-2.902505126550099495e-03,-1.120387169896844455e-02,6.251705473227149937e-03
-4.438679695293751455e-03,-1.180166126793923478e-02,7.189432634246393193e-03
-1.918176613045750184e-03,-1.159836150546366719e-02,4.757285138541832506e-03
-1.609399984550580458e-03,-1.114464555615150149e-02,4.706007855777295280e-03
-2.920262984592011512e-03,-1.126318469942947167e-02,6.494433713950988583e-03
-3.276586752691943230e-03,-1.165753688364287027e-02,6.589312799628848326e-03
-5.933735624448492792e-03,-1.154395596771616572e-02,7.996116631570173924e-03
-5.548687407355866984e-03,-1.138892687719705518e-02,7.899402393353068680e-03
-4.233806093352350704e-03,-1.089259935132255892e-02,7.221199367058341381e-03
-1.235801360632613746e-03,-1.610991089417490932e-02,4.484597095362046273e-03
-1.728072280807741844e-03,-1.205319978275676968e-02,4.755434353493887163e-03
-1.706750802320337705e-03,-1.287581484489525897e-02,4.591852861616612692e-03
-1.614404253416382119e-03,-1.213632582527645644e-02,4.722835365502596819e-03
-2.980564938913867878e-03,-1.119875818230071061e-02,6.595005597733348199e-03
-4.010519862584260679e-03,-1.153050417899246019e-02,6.966713113525605829e-03
-5.433577382306549464e-03,-1.180604696529096234e-02,7.695910755526184401e-03
-4.122616147652247154e-03,-1.123168257351619438e-02,7.111764916788474583e-03
-3.066951281716638784e-03,-1.108044042731914057e-02,6.762035218144933114e-03
-3.362886618582443341e-03,-1.130787894161432161e-02,6.786273158558384089e-03
-4.404790557876035739e-03,-1.160912516728846225e-02,7.193770778390000398e-03
-4.445824871451977550e-03,-1.149018219109533036e-02,7.173780854431155429e-03
-3.407400888722515817e-03,-1.118656760208036963e-02,6.751274284838025379e-03
-3.362638418842983992e-03,-1.125140386596894422e-02,6.762860182388267562e-03
-4.511438441991763061e-03,-1.158064404053738873e-02,7.180165259481092500e-03
-5.365885590359004663e-03,-1.159031488043699328e-02,7.621363848636906330e-03
-3.953136015899656915e-03,-1.118664642960362846e-02,7.026298092492831368e-03
-2.467145570501542290e-03,-1.111349442626892448e-02,6.276991269922850558e-03
-1.726800743261485685e-03,-1.145253396290717846e-02,4.757255496475441651e-03
-1.829221315543927591e-03,-1.190203360176165029e-02,4.657881454215591355e-03
-4.860956870528289689e-03,-1.118289419895352778e-02,7.551402390503230908e-03
-2.834438180019245492e-03,-1.106645406928897200e-02,6.528514385230365855e-03
-3.056075102189787125e-03,-1.115788647406313998e-02,6.574043361205706738e-03
-4.980681761433989468e-03,-1.180150377528504935e-02,7.391713772137618009e-03
-5.300756591032142716e-03,-1.138127370644058389e-02,7.716150814986388884e-03
-3.562223326127328046e-03,-1.110907882752818973e-02,6.895853572354118492e-03
-2.781214784101634051e-03,-1.115553433624974153e-02,6.474369499988218146e-03
-2.662202379553119200e-03,-1.180377234685314226e-02,6.222377516248644817e-03
-5.604087343983444811e-03,-1.189207572978486123e-02,7.450332224547904190e-03
-3.765333204627672060e-03,-1.109136491165839573e-02,6.923875307630282701e-03
-2.656292696292394170e-03,-1.105929833418546615e-02,6.513419143026458191e-03
-1.726896384776901647e-03,-1.151263530439808856e-02,4.691347901154238262e-03
-1.890352857854464856e-03,-1.154860197736293226e-02,4.685502550809648135e-03
-2.794618591399435949e-03,-1.156231170511919613e-02,6.306042691775736939e-03
-3.227152992337397209e-03,-1.108127886636978317e-02,6.753120640871457941e-03
-3.406391223975030729e-03,-1.129622325367234288e-02,6.775620887687042355e-03
-5.373710870298175832e-03,-1.172245682397753813e-02,7.717976171028573772e-03
-4.923238605017464867e-03,-1.155190517542949505e-02,7.408576696303746482e-03
-3.998058336059135028e-03,-1.118438231226248636e-02,6.847743126292419984e-03
-2.777032873463872870e-03,-1.102795764159301799e-02,6.437326258453965853e-03
-4.451131059070819081e-03,-1.159274718161155439e-02,7.211228134464405838e-03
-3.884672819978192589e-03,-1.170187234550921183e-02,6.957631524217035811e-03
-3.474358350197570468e-03,-1.123129569764539509e-02,6.771700720943397284e-03
-2.317151519270170199e-03,-1.129775504482707048e-02,6.182792537617008526e-03
-3.922119765721160042e-03,-1.158429931023614856e-02,6.915274069189241042e-03
-5.955473890919690642e-03,-1.168487190134942337e-02,7.975475479680273899e-03
-5.512885104681074927e-03,-1.121321900381438627e-02,7.840309177486286252e-03
-2.337265321018986396e-03,-1.129009630560081322e-02,6.206240369434649559e-03
-3.086777208399696989e-03,-1.133775655514576361e-02,6.552997343961777972e-03
-3.708151690322695083e-03,-1.166810459637078468e-02,6.803503214531497409e-03
-4.530694394081846189e-03,-1.157025420280004789e-02,7.304687947321503172e-03
-2.455414446495704072e-03,-1.099645839801209612e-02,6.224104142565032097e-03
-2.497198996877814190e-03,-1.121528642093232511e-02,6.271321386634818619e-03
-3.658819271389468844e-03,-1.171035701123102589e-02,6.767911740832628469e-03
-4.973441419233580463e-03,-1.168320712707391316e-02,7.496091095513994149e-03
-4.354951520828410048e-03,-1.112423633880375851e-02,7.237584597620224172e-03
-1.535042821542439463e-03,-1.122004695175002342e-02,5.868872867475741217e-03
-2.472392956192298423e-03,-1.155413672167992373e-02,6.258258608526525227e-03
-3.976122573908765466e-03,-1.189666072852193016e-02,7.002865091353690716e-03
-3.968451526559841312e-03,-1.175558239906549646e-02,6.736146901032338298e-03
-3.825834017127276773e-03,-1.106100106612622515e-02,7.077000049312678030e-03
-2.974623628253825289e-03,-1.136190731732425983e-02,6.505377741006991565e-03
-3.672211066749016348e-03,-1.176126535534113837e-02,6.842970452291187444e-03
-2.911844708146676952e-03,-1.183560394150356444e-02,6.371367901981082014e-03
-2.624041373795731481e-03,-1.126828212828230938e-02,6.288413819580198488e-03
-2.481249886172389851e-03,-1.140698838050760618e-02,6.261544260348111957e-03
-1.752924601980121889e-03,-1.161116756150165630e-02,4.692010607341844282e-03
-1.780719319066065070e-03,-1.183187285613936449e-02,4.684240040426734981e-03
-2.890981173791845864e-03,-1.147616645697374822e-02,6.475638469939996346e-03
-1.431044450934527371e-03,-1.101123264106668685e-02,4.739976593841681470e-03
-1.562724092843883333e-03,-1.147536950152339835e-02,4.749242044698323041e-03
-1.816591492300238982e-03,-1.191328409116359718e-02,4.640803618871017569e-03
-1.965260753792316250e-03,-1.155872868560758188e-02,4.709120735850742985e-03
-3.318313958045017702e-03,-1.124589862520814637e-02,6.710428191305431618e-03
-2.526145591610321969e-03,-1.139432051168381109e-02,6.240029131857372478e-03
-2.935937058580798207e-03,-1.185094779466944886e-02,6.387702380703387528e-03
-4.050395894692612568e-03,-1.190255515660917224e-02,6.887944187078556650e-03
-5.374067770411837357e-03,-1.099506776086346498e-02,7.792797724576810622e-03
-2.254116338664987999e-03,-1.131064968302470004e-02,6.171360904908240221e-03
-1.595573434757257842e-03,-1.156586512746453702e-02,4.739481194555961868e-03
-1.842343138695526393e-03,-1.185710342350044556e-02,4.651034437710653384e-03
-3.791408772953658128e-03,-1.152232568930999443e-02,6.774438156822893894e-03
-4.733337884873272533e-03,-1.099988831410842784e-02,7.414229221883193721e-03
-1.597362060789980862e-03,-1.144680139093494191e-02,4.755523948594748106e-03
-1.866121306118342362e-03,-1.191972003635177746e-02,4.678753806909182605e-03
-1.864169982284096883e-03,-1.162102156761603451e-02,4.663463365988663491e-03
-3.843352748922159064e-03,-1.114254265055202898e-02,6.953086547286836325e-03
-1.329380936309320239e-03,-1.588027879943269480e-02,4.289440316667693202e-03
-1.819387688484561246e-03,-1.182388200284306169e-02,4.499691444326416045e-03
-5.936254927543754660e-03,-1.152625573666624624e-02,7.980617267644816645e-03
-4.377711792967437648e-03,-1.107395095605524273e-02,7.325336125330374551e-03
-2.908777391423025046e-03,-1.113290510744791365e-02,6.567604688989267872e-03
-3.311051213318563086e-03,-1.140839566138427026e-02,6.793551293493746771e-03
-1.551593490394962901e-03,-1.287412007748826859e-02,4.563358939890473608e-03
-1.951616892225160275e-03,-1.160424598770878543e-02,4.628348118571083518e-03
-3.288988436147655819e-03,-1.124598618528160725e-02,6.725131693621822816e-03
-2.981898536975958244e-03,-1.131161751258973579e-02,6.541415137701087588e-03
-1.717269713424240040e-03,-1.175363873405618764e-02,4.689753917338680342e-03
-1.786321163420054184e-03,-1.168296027655401151e-02,4.604882593475836429e-03
-3.962842957345081955e-03,-1.116808155096621694e-02,7.076199729605573037e-03
-2.014073112045630925e-03,-1.108740319591559019e-02,6.079202597704899159e-03
-1.920813733682719777e-03,-1.150270869787538633e-02,4.732935995746416491e-03
-1.806383708654856531e-03,-1.168137842830155142e-02,4.657354355778643359e-03
-4.577057099119393943e-03,-1.128511766522148976e-02,7.264264440115360266e-03
-1.207434626398341902e-03,-1.609753633778152407e-02,4.399412754901586668e-03
-1.277351919096747848e-03,-1.589958672200652429e-02,4.244105767106380774e-03
-1.865315502110541064e-03,-1.176384212698843718e-02,4.484845783881912830e-03
-1.191477330276142837e-03,-1.257448524187370839e-02,4.357505659032824205e-03
-1.413695408100909589e-03,-1.218699633512747814e-02,4.576812579486624032e-03
-1.098823038623093296e-03,-1.624085245300617431e-02,4.470973765763677776e-03
-1.830962620273871976e-03,-1.172761558682847149e-02,4.529081328902401747e-03
-1.677816510459095075e-03,-1.300831652286314061e-02,4.574328246289251915e-03
-1.553246363354385739e-03,-1.209194651430689493e-02,4.605499673515993722e-03
-2.974557501420815962e-03,-1.125257202005764540e-02,6.545042015443298597e-03
-1.648426818345783210e-03,-1.234223144566940801e-02,4.634395354636051782e-03
-1.813842005817764428e-03,-1.172669834989845464e-02,4.667463693078184421e-03
-1.630681430941404667e-03,-1.124265065475690481e-02,4.693308459719579447e-03
-1.593549498556608417e-03,-1.122447578092901181e-02,5.866912753513580693e-03
-3.071633271841637570e-03,-1.157491918913025608e-02,6.525790545521000831e-03
-4.886226533294537461e-03,-1.170062556930988144e-02,7.486326383949171680e-03
-3.687333033869547895e-03,-1.156252592979274511e-02,6.765738388331848756e-03
-3.251933437056180997e-03,-1.112617325158009839e-02,6.728820332186373834e-03
-1.184609068633985093e-03,-1.601470480300864682e-02,4.515899205128139603e-03
-1.808658966743883828e-03,-1.167332470096713211e-02,4.597639561275328884e-03
-1.642739821058821674e-03,-1.284751109244484067e-02,4.663160845172280647e-03
-4.329359713248921368e-03,-1.133098442164163361e-02,7.215792361723178706e-03
-2.452570989218866813e-03,-1.124293074749209420e-02,6.246446570149432123e-03
